1872,Rise: Blood Hunter,https://image.tmdb.org/t/p/w500//h4QNqFITPXjRrWGELtbifg34T1V.jpg,https://image.tmdb.org/t/p/original//wai7w9pjMK2NEY22pns8nIY0ZQC.jpg,A young reporter (Lucy Liu) wakes up and realises that she is not alive anymore. She goes on a personal vendetta for a group a cultists that are responsible for her death.,2007-04-28,97,They didn't leave her alive. They left her UNDEAD.,5,en,,,
1876,The Penalty King,https://image.tmdb.org/t/p/w500/,https://image.tmdb.org/t/p/original/,"Lee, a soccer player who descends into depression when he goes blind, is encouraged to take up the game again by a maverick American and the inspiration of Leeds Utd legend, Billy Bremner.",2006-11-07,90,tagline,6,en,,,
1923,Twin Peaks: Fire Walk with Me,https://image.tmdb.org/t/p/w500//mxsGXqetGnirf99qapYd5MMY1VL.jpg,https://image.tmdb.org/t/p/original//g5G19q0xgkzWEvfcGo1KcL8nQOk.jpg,"In the questionable town of Deer Meadow, Washington, FBI Agent Desmond inexplicably disappears while hunting for the man who murdered a teen girl. The killer is never apprehended, and, after experiencing dark visions and supernatural encounters, Agent Dale Cooper chillingly predicts that the culprit will claim another life. Meanwhile, in the more cozy town of Twin Peaks, hedonistic beauty Laura Palmer hangs with lowlifes and seems destined for a grisly fate.",1992-06-03,135,Meet Laura Palmer... In a town where nothing is as it seems... And everyone has something to hide.,7,en,,,
1933,The Others,https://image.tmdb.org/t/p/w500//p8g1vlTvpM6nr2hMMiZ1fUlKF0D.jpg,https://image.tmdb.org/t/p/original//aVhASiZg3ocw1A04C88WXZRMS5E.jpg,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",2001-08-02,101,"Sooner or later she'll see them, then everything will be different.",7,en,,,
1946,eXistenZ,https://image.tmdb.org/t/p/w500//kETKF0JhdTPn1knci8CAdYL0d79.jpg,https://image.tmdb.org/t/p/original//247OkG4qeUpy3WiKjilQyqNBwnY.jpg,A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.,1999-04-14,97,Play it. Live it. Kill for it.,6,en,Technology,,
1961,My Name Is Bruce,https://image.tmdb.org/t/p/w500//et2f1JBW533ZzYiCEA2T7nwzcs1.jpg,https://image.tmdb.org/t/p/original//snPM5sBGoZSm8g81yyqxsXmyzP6.jpg,B Movie Legend Bruce Campbell is mistaken for his character Ash from the Evil Dead trilogy and forced to fight a real monster in a small town in Oregon.,2007-10-01,86,Fearless! Unstoppable! Ready For His Close-Up!,6,en,,,
1970,The Grudge,https://image.tmdb.org/t/p/w500//5AGB8FVELnhMMw3nO372sw1xp58.jpg,https://image.tmdb.org/t/p/original//jH0m3IgHaTZ6qq7zoLA30CzogSM.jpg,"An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.",2004-10-22,92,It never forgives. It never forgets.,5,en,Ghosts,,
1977,The Grudge 3,https://image.tmdb.org/t/p/w500//uEOWWRr8BbgPM0BiJiSTwHGaRx4.jpg,https://image.tmdb.org/t/p/original//23LfsCO7z7d3MPVbS0qUk2y1iJ6.jpg,"Jake Kimble, the sole survivor of the Chicago massacre, is killed while in solitary confinement. His doctor begins investigating the claims he made about a long-haired woman in white, as a mysterious Japanese woman arrives at his old apartment building to help them get rid of the curse.",2009-05-12,90,You can't escape the curse.,5,en,Ghosts,,
1992,Planet Terror,https://image.tmdb.org/t/p/w500//30ANoUgvqQZ9tgCnM6OyJZUveaf.jpg,https://image.tmdb.org/t/p/original//eJAhvhlT9ziI3VhuJm8HQc1PcVJ.jpg,"Two doctors find their graveyard shift inundated with townspeople ravaged by sores. Among the wounded is Cherry, a dancer whose leg was ripped from her body. As the invalids quickly become enraged aggressors, Cherry and her ex-boyfriend Wray lead a team of accidental warriors into the night.",2007-04-06,105,Humanity's last hope… rests on a high power machine gun!,6,en,,,
2046,The Gift,https://image.tmdb.org/t/p/w500//nQdBE1P0r4ZrgGqy5EX8sL2kXG6.jpg,https://image.tmdb.org/t/p/original//6S0EVfpqmjZEzxaxCdOeMlT2qS9.jpg,"When a local woman disappears and the police can't seem to find any leads, her father turns to a poor young woman with psychic powers. Slowly she starts having visions of the woman chained and in a pond. Her visions lead to the body and the arrest of an abusive husband, but did he really do it?",2000-03-16,111,The only witness to the crime was not even there.,6,en,,,
2082,Halloween (2007),https://image.tmdb.org/t/p/w500//kX0tl6NyfLw1N2vegNEVO0SNZAg.jpg,https://image.tmdb.org/t/p/original//dFD71riOFuII5yn7DHOKy37aYTW.jpg,"After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution (where he was committed as a 10 year old) and he immediately returns to Haddonfield, where he wants to find his baby sister, Laurie. Anyone who crosses his path is in mortal danger",2007-08-31,109,Evil has a destiny.,6,en,Slasher,,
2093,Amsterdamned,https://image.tmdb.org/t/p/w500//uNPQUEd13n9fIDliOYfOyxfyY4Y.jpg,https://image.tmdb.org/t/p/original//xxZUVxyagbGwqAdHEzCTBGJry1R.jpg,"A mysterious diver hiding in Amsterdam's canal system embarks on a rampage of gruesome murders, terrifying city officials and leaving few clues for the city's best detective, who doesn't suspect that both his new girlfriend and twelve-year-old daughter may be closer than he is to finding the killer.",1988-02-11,105,The danger lies just below the surface,6,nl,,,
2097,大巨獣ガッパ,https://image.tmdb.org/t/p/w500//pS2NY8VZlkKGyCE5hwZpTbu8exu.jpg,https://image.tmdb.org/t/p/original//5hfhptJVd8c6HNlV4eBLCV28TRR.jpg,"An expedition in the South Pacific lands on a tropical island where the natives worship the mysterious deity Gappa. An earthquake opens up an underground cavern and a baby reptile is discovered inside. The natives warn the foreigners to leave the hatching alone, but they don't listen and take it back to a zoo in Japan. Soon after, moma and papa Gappa start smashing Tokyo looking for their kidnapped child.",1967-04-22,84,tagline,5,ja,,,
2104,Requiem,https://image.tmdb.org/t/p/w500//hf1gIOsdIZn5AqmozMFqtAjXMQB.jpg,https://image.tmdb.org/t/p/original/,"Four hardened crooks break out of prison. Hunted down, with nowhere to run, they seek refuge in the only place the police cannot follow, a Cistercian monastery. Cut off from the outside world, a nightmare stand off develops between the fugitives, ready to kill in defence of their dearly purchased freedom, and the monks they' re holding hostage. But in this potentially lethal confrontation, nothing is quite as it seems. The game' s been rigged from the start. Requiem' s a violent and fast paced French film that really delivers.",2001-12-28,98,tagline,4,fr,,,
2138,Berlin Snuff,https://image.tmdb.org/t/p/w500//uq1Fo6HvGiHOL8C3ZjOzKljSZxO.jpg,https://image.tmdb.org/t/p/original/,No overview found.,1995-01-01,33,tagline,5,en,,,
2151,Man with the Screaming Brain,https://image.tmdb.org/t/p/w500//nIwNki3UiRKGUzk7BrEFfNJ4as9.jpg,https://image.tmdb.org/t/p/original/,The brains of a Russian taxi driver and a wealthy businessman are brought together in one body by a mad scientist.,2005-04-03,90,He's losing their minds,5,en,,,
2154,The Dark Side of The Moon,https://image.tmdb.org/t/p/w500//1QacnwQQHEERUjRuoKE2VTlxK3v.jpg,https://image.tmdb.org/t/p/original//7unts3WuAyJCJpbdZFe6PQXiO7n.jpg,"It is the year 2022. A mysterious systems failure causes the crew of a spaceship to be stranded on the dark side of the moon, while rapidly running out of fuel and oxygen. They are surprised to discover a NASA space shuttle floating in space, and board it in the hope of salvaging some supplies. One by one, the crew is possessed and killed, and it is up to Paxton Warner to find the links between the dark side of the moon, the Bermuda Triangle, and the Devil himself.",1990-05-30,96,Beyond Rescue ... Beyond Reason ... Beyond Salvation,4,en,,,
2182,Attack of the Killer Tomatoes!,https://image.tmdb.org/t/p/w500//cpQFOXpi5OlUnX6g3hLIoe6L7MC.jpg,https://image.tmdb.org/t/p/original//n8jSLMc8zT2p1rELAUyRCc3VN7B.jpg,"Attack of the Killer Tomatoes is a 1978 comedy film directed by John De Bello and starring David Miller. The film is a spoof of B-movies. Made on a budget of less than USD $100,000, the story involves tomatoes becoming sentient by unknown means and revolting against humanity.",1978-10-01,87,Aaargh!...,4,en,,,
2186,Within the Woods,https://image.tmdb.org/t/p/w500//7GbiPMIn0VT00n8MpF9ZpBBVBDs.jpg,https://image.tmdb.org/t/p/original/,The low budget film starring the young Bruce Campbell that influenced the Evil Dead films.,1978-11-23,32,tagline,6,en,,,
2199,My Mom's a Werewolf,https://image.tmdb.org/t/p/w500//7Wu3uPNbmmaAsZI1CFK6PY87XGN.jpg,https://image.tmdb.org/t/p/original/,"The frustrated housewife Leslie visits an animal shop to purchase a flea-collar. Unknowing that the owner is a werewolf, she accepts his invitation to lunch and later in his apartment. Through a bite in her toe he starts her slow transformation in a werewolf. Home again, she desperately tries to hide the often disgusting process from her family, but her daughter Jennifer and her - from horror magazines well educated - friend recognize what's going on, and help to kill the non-human.",1989-11-11,90,tagline,4,en,,,
2212,Nightwatch,https://image.tmdb.org/t/p/w500//2ueCI9QX9AGa4SzJgrvK1fONCa5.jpg,https://image.tmdb.org/t/p/original//wHG6nBPOvJzK4UeqW9thKdoDRYf.jpg,"A law student, who takes a job as a night watchman at a morgue, begins to discover clues that implicate him as the suspect of a series of murders.",1997-01-31,102,tagline,6,en,,,
2968,"Alraune, die Henkerstochter, genannt die rote Hanne",https://image.tmdb.org/t/p/w500//nLK7lCB4Qv6kMMSNPOwBLqGAZVt.jpg,https://image.tmdb.org/t/p/original/,"Mad scientist, doctor Ten Brinken artificially inseminates a prostitute with a dead man's semen. The resulting child grows up to be a beautiful, evil woman who turns against her creator.",1918-01-01,88,tagline,0,de,,,
2291,Jacob's Ladder,https://image.tmdb.org/t/p/w500//4GY4FsM0ZOtbSTeMpY0g4WkEuBW.jpg,https://image.tmdb.org/t/p/original//6Kxz3A1jMbSDEKb09B1Xd6ZUZJJ.jpg,"After returning home from the Vietnam War, veteran Jacob Singer struggles to maintain his sanity. Plagued by hallucinations and flashbacks, Singer rapidly falls apart as the world and people around him morph and twist into disturbing images. His girlfriend, Jezzie, and ex-wife, Sarah, try to help, but to little avail. Even Singer's chiropractor friend, Louis, fails to reach him as he descends into madness.",1990-11-02,113,The most frightening thing about Jacob Singer's nightmare is that he isn't dreaming.,7,en,,,
2386,Le collectionneur de cerveaux,https://image.tmdb.org/t/p/w500//ul1JzdS4rYnjXwyW1SRwtBnG5Dd.jpg,https://image.tmdb.org/t/p/original//4gYlbYK58rqOEQf3VRhQPUZeZGW.jpg,A young pianist is shocked when she witnesses a strange chess tournament with a robot. Could there be a gruesome secret behind this exhibition?,1976-10-23,93,tagline,6,fr,,,
2637,The Mothman Prophecies,https://image.tmdb.org/t/p/w500//z2PiOTyjbCOnMHY2QJdq3I4jU44.jpg,https://image.tmdb.org/t/p/original//6FSoZZTwYYrhs5lWdLhj9FCPtT9.jpg,Reporter John Klein is plunged into a world of impossible terror and unthinkable chaos when fate draws him to a sleepy West Virginia town whose residents are being visited by a great winged shape that sows hideous nightmares and fevered visions.,2002-01-25,119,What do you see?,6,en,,,
2654,In the Mouth of Madness,https://image.tmdb.org/t/p/w500//tvGoySYpR0ZBXeqsS7nT9peFsrn.jpg,https://image.tmdb.org/t/p/original//iuRHfeN28bRuXk2Q87RlnruYg8K.jpg,An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.,1995-02-03,95,Lived Any Good Books Lately?,7,en,,,
2655,What Lies Beneath,https://image.tmdb.org/t/p/w500//2L3Cn0CizbSy2E9KJt1SiOSyb6p.jpg,https://image.tmdb.org/t/p/original//qvMbGkEv9mVTPZpVPkrhpXrpv9E.jpg,"When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.",2000-07-21,130,He was the perfect husband until his one mistake followed them home.,6,en,,,
2662,House of 1000 Corpses,https://image.tmdb.org/t/p/w500//zEAVm1zpjkk4XFL2i5EZehkEgkH.jpg,https://image.tmdb.org/t/p/original//j5gi60OUwOeHHfDssa855c5LSJ6.jpg,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,2003-04-11,89,You'll never get out alive.,6,en,,,
2667,The Blair Witch Project,https://image.tmdb.org/t/p/w500//9050VGrYjYrEjpOvDZVAngLbg1f.jpg,https://image.tmdb.org/t/p/original//4enK0hfkyqljQvFqACcx74c007e.jpg,"In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.",1999-07-14,81,Everything you've heard is true.,6,en,,,
2668,Sleepy Hollow,https://image.tmdb.org/t/p/w500//660DFxWpSfZ1d1PruZ6Nd9vKXNE.jpg,https://image.tmdb.org/t/p/original//nVi8CINgtMbWmCQ0XxXgW2H1ZTW.jpg,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. Locals believe the culprit to be none other than the legendary Headless Horseman.,1999-11-19,105,Heads will roll.,7,en,,,
2671,リング,https://image.tmdb.org/t/p/w500//gfRdtHk4M0XwDoIBy1dty8pJ3hr.jpg,https://image.tmdb.org/t/p/original//xSxVLvh8FAFDD68lx718E3hE2i3.jpg,"A mysterious video has been linked to a number of deaths, and when an inquisitive journalist finds the tape and views it herself, she sets in motion a chain of events that puts her own life in danger.",1998-01-30,96,"One curse, one cure, one week to find it",7,ja,Ghosts,,
2907,The Addams Family,https://image.tmdb.org/t/p/w500//qFf8anju5f2epI0my8RdwwIXFIP.jpg,https://image.tmdb.org/t/p/original//7OxGhxUYAdtuike29VMzEFxJx7y.jpg,"When a man claiming to be long-lost Uncle Fester reappears after 25 years lost, the family plans a celebration to wake the dead. But the kids barely have time to warm up the electric chair before Morticia begins to suspect Fester is fraud when he can't recall any of the details of Fester's life.",1991-11-22,102,Weird Is Relative,7,en,Comedy,,
2929,Frankenstein,https://image.tmdb.org/t/p/w500//xPzF7qW6FFZEzfsnsKqNOncxJNU.jpg,https://image.tmdb.org/t/p/original//vqZEHv2KxjyVXjbtMhIDIZ6xoLf.jpg,"Frankenstein, a young medical student, trying to create the perfect human being, instead creates a misshapen monster. Made ill by what he has done, Frankenstein is comforted by his fiancée; but on his wedding night he is visited by the monster.",1910-03-18,14,tagline,6,en,Frankenstein Monsters,,
2956,Der künstliche Mensch,https://image.tmdb.org/t/p/w500//bfUePc8AeUUSfNF1EXFYWDxhZVN.jpg,https://image.tmdb.org/t/p/original/,"Part of the artificial-creature series encompassing Der Golem (1914 and 1920), Alraune (1918, 1928, 1930) and Metropolis (1926), 'Homunculus' was the most popular serial in Germany during World War I even influencing the dress of fashionable Berlin. Foenss, a Danish star, is the perfect creature manufactured in a laboratory by Kuehne. Having discovered his origins, that he has no 'soul' and is incapable of love, he revenges himself on mankind, instigating revolutions and becoming a monstrous but beautiful tyrant, relentlessly pursued by his creator-father who seeks to rectify his mistake.",1916-08-18,69,The Perfect Man… Without Soul!,6,de,,,
2957,Das geheimnisvolle Buch,https://image.tmdb.org/t/p/w500//fVkGixJFTCWkpUdi4pbmrw4JxfZ.jpg,https://image.tmdb.org/t/p/original/,No overview found.,1916-01-01,75,tagline,7,en,,,
2958,Die Liebestragödie des Homunculus,https://image.tmdb.org/t/p/w500//fVkGixJFTCWkpUdi4pbmrw4JxfZ.jpg,https://image.tmdb.org/t/p/original/,No overview found.,1916-01-01,64,tagline,7,de,,,
2960,Die Rache des Homunculus,https://image.tmdb.org/t/p/w500//fVkGixJFTCWkpUdi4pbmrw4JxfZ.jpg,https://image.tmdb.org/t/p/original/,No overview found.,1916-01-01,68,tagline,7,de,,,
2961,Die Vernichtung der Menschheit,https://image.tmdb.org/t/p/w500//fVkGixJFTCWkpUdi4pbmrw4JxfZ.jpg,https://image.tmdb.org/t/p/original/,No overview found.,1916-01-01,52,tagline,7,en,,,
2962,Das Ende des Homunculus,https://image.tmdb.org/t/p/w500//aPLUSw71Ta8h8C9RD2KIhK4bW6i.jpg,https://image.tmdb.org/t/p/original/,"A group of scientists, led by a Professor Ortmann, produce a living human child using scientific processes - a ""homunculus."" This creature is human in every way, except that he cannot experience love.",1916-01-01,59,tagline,5,de,,,
2972,"Der Golem, wie er in die Welt kam",https://image.tmdb.org/t/p/w500//PWKZx0gLB7EEMQUmWbvFk3yB3t.jpg,https://image.tmdb.org/t/p/original//cWAhhyLC2wA9EdNkKmAGbhqoWNJ.jpg,"Suffering under the tyrannical rule of Rudolf II in 16th-century Prague, a Talmudic rabbi creates a giant warrior to protect the safety of his people.  Sculpted of clay and animated by the mysterious secrets of the Cabala, the Golem was a seemingly indestructible juggernaut, performing acts of great heroism, yet equally capable of dreadful violence.  When the rabbi's assistant takes control of the Golem and attempts to use him for selfish gain, the lumbering monster runs rampant, abducting the rabbi's daughter and setting fire to the ghetto.",1920-10-28,76,The 1920 Horror Masterpiece,7,de,,,
2974,Orlacs Hände,https://image.tmdb.org/t/p/w500//40WWy1SSx8rh1r4mn1MNpCKIteF.jpg,https://image.tmdb.org/t/p/original//35Bh31PwHD1c4QoF5Otn1Tpm7I9.jpg,"A world-famous pianist loses both hands in an accident. When new hands are grafted on, he is horrified to learn they once belonged to a murderer.",1924-09-24,98,tagline,6,de,,,
2992,Appetite,https://image.tmdb.org/t/p/w500//jkXx2LHwpbmLyurhzA3AsMs1Pth.jpg,https://image.tmdb.org/t/p/original/,"The guests of the Station Hotel have assembled to play a game of cards. The loser will sleep in room 207, a room rumored to be haunted. It hasn't been slept in for 20 years.  As their lives tangle in a paranoid deadlock, the only escape becomes murder.",1998-08-12,97,Lust. Revenge. Mystery. Murder. And that's just for starters.,2,en,,,
3006,Dr. Jekyll and Mr. Hyde,https://image.tmdb.org/t/p/w500//hYArtU4tx01bOBeBLrkH1lY4VGb.jpg,https://image.tmdb.org/t/p/original/,No overview found.,1908-08-07,16,tagline,0,en,,,
3072,Frankenstein Unbound,https://image.tmdb.org/t/p/w500//rMkdj4ZtTTZ6Zgu8ZttrW0QpMnT.jpg,https://image.tmdb.org/t/p/original//co1wLHaACpxaikOJl0CVpGfaL8T.jpg,"The ultimate weapon, claimed to be safe for mankind, produces global side-effects including time slides and disappearances. The scientist behind the project and his car are zapped from the year 2031 to 1817 in Switzerland where he meets Dr. Victor Frankenstein, Mary Shelley and others.",1990-11-02,82,tagline,5,en,Frankenstein Monsters,,
3073,Bud Abbott and Lou Costello Meet Frankenstein,https://image.tmdb.org/t/p/w500//w2tak1UWLGU5hSWbzwnyyjIKGtL.jpg,https://image.tmdb.org/t/p/original//w4kUcGEgjvVE6F1CY6Zfu3kyNDK.jpg,"Two hapless freight handlers find themselves encountering Dracula, the Frankenstein Monster and the Wolf Man.",1948-06-15,83,More howls than you can shake a shiver at!!!,7,en,,,
3015,Der Januskopf,https://image.tmdb.org/t/p/w500/,https://image.tmdb.org/t/p/original//j47aNKg3pdvJ2jM66RxjLWb4Aty.jpg,"The film was an unauthorized adaptation of Robert Louis Stevenson's novel The Strange Case of Dr. Jekyll and Mr. Hyde, but the source material went unrecognized by some of the German media due to changes in the characters' names.  Released in 1920, this is one of Murnau's lost films. While the film itself does not survive, the scripts and related production notes do. Because the film is lost, its full length is unknown.  Dr. Warren is the Dr. Jekyll character who changes into Mr. O'Connor, a parallel of Mr. Hyde. This transformation is brought about, not by experimentation with chemicals as in Stevenson's original, but through the supernatural agency of a bust of Janus (the Roman god of the doorway), which Warren / O'Connor purchases in the opening sequence as a gift for his sweetheart, Jane. When she refuses the gift, horrified, Warren / O'Connor is forced to keep the statuette himself...",1920-08-26,107,tagline,0,de,,,
3021,1408,https://image.tmdb.org/t/p/w500//yE9MCW7ZNxSw5SC1TMqm51pMBIV.jpg,https://image.tmdb.org/t/p/original//yzltOpo9TzfgB7h7U7seIOYqcf5.jpg,"A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.",2007-06-22,104,The only demons in room 1408 are those within you.,6,en,,,
3023,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde,https://image.tmdb.org/t/p/w500//spZzSuujqiYHMK5pIvJOS5LDYD0.jpg,https://image.tmdb.org/t/p/original//aM81XfMvYyb1Qpig5rp8tOodRjt.jpg,"Abbott and Costello, two bumbling American cops on exchange in London, hunt for Mr. Hyde—the monster that has been terrorizing the city.",1953-08-01,76,All New ! All Wild ! All Fun !,6,en,,,
3025,The Two Faces of Dr. Jekyll,https://image.tmdb.org/t/p/w500//gW6ZF51GF60cWs0iWu0ZSSXEaUb.jpg,https://image.tmdb.org/t/p/original//6trIEq8wjlfDBUkJmpTzt8f2yB1.jpg,"After a series of scientific experiments directed towards freeing the inner man and controlling human personalities, the kindly, generous Dr Henry Jekyll succeeds in freeing his own alter ego, Edward Hyde, a sadistic, evil creature whose pleasure is murder.",1960-10-24,88,LIKE NOTHING YOU HAVE EVER SEEN!,6,en,,,
3026,Le Testament du Docteur Cordelier,https://image.tmdb.org/t/p/w500//boTLb0RR1cZTAFZbpouilr6vdX5.jpg,https://image.tmdb.org/t/p/original//6hObqW3SO5vzPVRsPwrx3hYZljc.jpg,"Dr. Cordelier, living in a suburb of Paris, withdraws from society to pursue research into the functioning of the human brain. His lifelong friend, Maître Joly, becomes concerned when Cordelier draws up a will that bequeaths his entire estate to a stranger, Monsieur Opale; he cannot understand why Cordelier defends him, considering Opale attacks women and children. After a colleague is killed, Joly confronts Cordelier and discovers the truth behind his friend's behavior.",1959-01-01,95,tagline,6,fr,,,
3028,Jekyll and Hyde.. Together Again,https://image.tmdb.org/t/p/w500//k1PkapN7CByX5u443rtiYc9LL8J.jpg,https://image.tmdb.org/t/p/original//ijGHbdhjSxZSo9jiH6AZzsnNOL.jpg,Dr. Jekyll inhales white powder and becomes an obnoxious Southern Californian.,1982-11-10,87,The comedy that examines modern living through chemistry.,5,en,,,
3031,Island of Lost Souls,https://image.tmdb.org/t/p/w500//g7K7r1FojQC52YHxfmuXgwYBq5Q.jpg,https://image.tmdb.org/t/p/original//mqRhqno3htUscCsiLGiXmutAKdn.jpg,"An obsessed scientist conducts profane experiments in evolution, eventually establishing himself as the self-styled demigod to a race of mutated, half-human abominations.",1932-12-31,70,TERROR! Stalked the Brush-Choked Island...Where Men Who Were Animals Sought the Girl Who Was All-Human!,7,en,,,
3036,Mary Shelley's Frankenstein,https://image.tmdb.org/t/p/w500//cUeouwPcf6yIS3Um3X2oPyjtIea.jpg,https://image.tmdb.org/t/p/original//tODsxqR6vm2LoypKSy1186RiTdL.jpg,"Based on Mary Shelley's novel, ""Frankenstein"" tells the story of Victor Frankenstein, a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions.",1994-11-04,123,Be Warned.  It's Alive,6,en,,,
3043,Flesh for Frankenstein,https://image.tmdb.org/t/p/w500//1orJbrFq7mxyzYbZ1AmRfDhCHvi.jpg,https://image.tmdb.org/t/p/original//lFAh7YSNOZJFwMVO31BPpRqHHBM.jpg,"Within the decadent walls of the Frankenstein mansion, the Baron and his depraved assistant Otto have discovered the means of creating new life. As the Baron's laboratory begins to fill up with stitched body parts, the Baroness dallies with the randy new manservant and soon the decadent, permissive household is consumed by an outrageous, bizarre, and hilarious orgy of death and dismemberment.",1973-11-30,95,We dare you to see...,5,en,Frankenstein Monsters,,
3051,Eye of the Devil,https://image.tmdb.org/t/p/w500//havJV6WzEJP7fncpFP28QcvHT5T.jpg,https://image.tmdb.org/t/p/original//69u62HMLODZl17BFPZxYTYmsxew.jpg,A French nobleman deserts his wife because of an ancient family secret.,1966-11-18,96,This is the climax in mind-chilling terror!,6,en,,,
3053,The Fearless Vampire Killers,https://image.tmdb.org/t/p/w500//iH8Ohx97F2eIagrJGzCEraO93MN.jpg,https://image.tmdb.org/t/p/original//iJVWew7XPMJvUpB9BRuSvTMo28o.jpg,"A noted professor and his dim-witted apprentice fall prey to their inquiring vampires, while on the trail of the ominous damsel in distress.",1967-02-01,108,Who says Vampires are no laughing matter?,7,en,,,
3066,恐怖伝説　怪奇！フランケンシュタイン,https://image.tmdb.org/t/p/w500//6crVZ3TN2MUwtbx25pbBVBGn11d.jpg,https://image.tmdb.org/t/p/original//vfmVqMqnsgKZw2Bi0RirBR9FUhZ.jpg,"The film centers around the life of Victor Frankenstein. After creating the monster together with his partner Zuckel, the monster attacks the assistant and falls from a cliff. Assuming the monster is dead, Victor returns to his wife Elizabeth and daughter Emily. A police inspector named Bellbeau investigates some mysterious mutilations killings, and Victor is blackmailed by his former assistant, who lost an eye in his fight with the monster.",1981-07-27,98,tagline,5,ja,,,
3069,Frankenstein Reborn,https://image.tmdb.org/t/p/w500//7CLGMQv9mA2TP97ObeAkMMo2i5U.jpg,https://image.tmdb.org/t/p/original/,"The latest psychiatrist assigned to assess whether inmate Victor Frank is mentally fit to stand trial for murder gives up in frustration and so the asylum head Dr Robert Walton steps in to do the job. Frank tells Walton his story. He was a scientist experimenting in the field of nanotechnology. Using nanobots that were capable of rebuilding the human body, Frank and his team had great success in helping the crippled, wheelchair-ridden Bryce Daniels regain use of his faculties. But then Bryce started to become unstable...",2005-08-28,84,tagline,5,en,Frankenstein Monsters,,
3074,The Ghost of Frankenstein,https://image.tmdb.org/t/p/w500//qqGfsDLysh5yu600Or0dY1iygeg.jpg,https://image.tmdb.org/t/p/original//xLXaoqEejsyJOvzTf0iTMM23NYF.jpg,"Ygor discovers Frankenstein's creation is still alive and brings him to the Doctor's son, Ludwig, for help. Obsessed with restoring the monster to his full potential, Ludwig is unaware that someone has more devious plans for the creature.",1942-03-13,67,All new THRILLS!,6,en,Frankenstein Monsters,,
3075,Frankenstein Must Be Destroyed,https://image.tmdb.org/t/p/w500//rLCCdYBhCm4ATkupOTf4yRbFgm6.jpg,https://image.tmdb.org/t/p/original//euwX44vNkXGBobigO9rJ1iRDqCO.jpg,"Blackmailing a young couple to assist with his horrific experiments the Baron, desperate for vital medical data, abducts a man from an insane asylum. On route the abductee dies and the Baron and his assistant transplant his brain into a corpse. The creature is tormented by a trapped soul in an alien shell and, after a visit to his wife who violently rejects his monstrous form, the creature wreaks his revenge on the perpetrator of his misery: Baron Frankenstein.",1969-05-22,98,The Most Frightening Frankenstein Movie Ever!,6,en,Frankenstein Monsters,,
3076,Frankenstein Meets the Wolf Man,https://image.tmdb.org/t/p/w500//jOTN2CiUBeIPg3GNkrx95c5KnSR.jpg,https://image.tmdb.org/t/p/original//ykbk7an62qpgHxwEz16XXKNvXRd.jpg,"Grave robbers open the grave of the wolf man and awaken him. He doesn't like the idea of being immortal and killing people when the moon is full so tries to find Dr. Frankenstein, in the hopes that the doctor can cure him. Dr. Frankenstein has died; however, his monster is found.",1943-03-05,74,A Death Fight . . . Between Two Beasts !,6,en,Frankenstein Monsters,,
3077,Son of Frankenstein,https://image.tmdb.org/t/p/w500//hop8IKgDYHfFI7uMvZ0gcDYqqXZ.jpg,https://image.tmdb.org/t/p/original//fk4fUMgHEH2qBFNvWQiiLyoRms5.jpg,"One of the sons of Frankenstein finds his father's monster in a coma and revives him, only to find out he is controlled by Ygor who is bent on revenge.",1939-01-13,99,The black shadows of the past bred this half-man . . . half-demon ! . . . creating a new and terrible juggernaut of destruction !,6,en,Frankenstein Monsters,,
3079,The Curse of Frankenstein,https://image.tmdb.org/t/p/w500//423SUl5akFhBgH9nTISKOlTpKtz.jpg,https://image.tmdb.org/t/p/original//5UfnkAPHGWjbWh71CfOJ660HCMx.jpg,Baron Victor Frankenstein has discovered life's secret and unleashed a blood-curdling chain of events resulting from his creation: a cursed creature with a horrid face — and a tendency to kill.,1957-05-20,83,The creature created by man and forgotten by nature!,7,en,Frankenstein Monsters,,
